field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
21841	Urine collection sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	0	0	0	0	Time when a UK Biobank staff member signed off the urine collection stage as having been completed correctly. <p> Note that urine collection only existed as separate stage during the initial pilot phase. In the later clinics it was subsumed into the Conclusion stage (~F21851~).	2018-01-10	2018-01-11	3710	3710	0	111
21842	Sample collection sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	0	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	501243	575394	0	111
21851	Conclusion sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	0	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	501753	576665	0	111
21861	Imaging screening sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	49390	54633	0	111
21862	Brain MRI sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	48555	53788	0	111
21863	Chest MRI sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	48608	53835	0	111
21864	DXA assessment sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	49205	54431	0	111
21865	Carotid ultrasound sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	49199	54402	0	111
21866	ECG at rest sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	49081	54160	0	111
21871	Cardiac monitor sign-off timestamp	0	2	0	61	0	0	2	1	0	0		129	0	2	2	3	0	0	Time when a UK Biobank staff member signed off a stage as having been completed correctly.	2018-01-10	2021-10-23	23124	25336	0	111
22000	Genotype measurement batch	0	2	0	21	11	0	0	0	0	0		100313	22000	0	0	0	0	0	Genotyping was done using two closely related arrays, referred to as the UK BiLEVE array and the UK Biobank Axiom array. The BiLEVE array was designed first and run on ~50,000 participants. The UKB Axiom array was designed subsequently with a view to maximizing marker overlap as much as possible between the arrays and run on the remaining ~450,000 participants. The UKB Axiom array had over 820,000 SNPs and indel markers, and the UK BiLEVE array was very similar with over 95% common content. <p> Samples were analysed in batches of approximately 4700 items. Interim results from first 33 batches (UKBiLEVE_b1-11 and Batch_b001-022) were released 18 months ahead of the remainder. The CEL files from these interim batches were subsequently re-analysed as part of the QC process for the full release, and this resulted in minor changes to the associated calls.	2014-07-28	2017-04-26	488181	488181	100	212
22001	Genetic sex	0	0	0	21	11	0	0	0	0	0		100313	9	0	0	0	0	0	Sex as determined from genotyping analysis. <p> In a small number (38) of cases the genetic sex currently listed differs from that calculated at the earlier 'Interim 150K' release. The new values are the result of re-genotyping these samples as they were felt to be of insufficient quality, and the genetic sex now agrees with the sex provided in ~F31~ that was sourced from central registry at recruitment but was updated if the participant reported it was incorrect. <p> Note that in over 300 cases the genetic sex differs from the self-reported value in ~F31~.	2014-08-26	2017-05-23	488181	488181	130	212
22002	CEL files	0	2	0	41	0	20	0	0	0	0		100313	0	0	0	0	0	0	CEL files <p>Files are downloaded using the ukbfetch utility as described in ~R644~.	2014-09-17	2017-06-30	488181	488181	310	212
22003	Heterozygosity	0	2	0	31	0	0	3	0	0	0	Fraction	100313	0	0	0	0	0	0	Heterozygosity across a set of high-quality markers. See genotype QC documentation (~R530~) for details.	2015-01-29	2017-05-23	488181	488181	180	212
22004	Heterozygosity, PCA corrected	0	3	0	31	0	0	3	0	0	0	Fraction	100313	0	0	0	0	0	0	Heterozygosity after adjusting for ancestry using principal components. This metric was used to identify outliers based on heterozygosity and missing rates. See genotype QC documentation (~R530~) for details.	2015-01-29	2017-05-23	488181	488181	190	212
22005	Missingness	0	2	0	31	0	0	3	0	0	0	Fraction	100313	0	0	0	0	0	0	Missing rate of each sample based on a set of high-quality markers.	2015-01-29	2017-05-23	488181	488181	200	212
22006	Genetic ethnic grouping	0	2	0	21	11	0	3	0	0	0		100313	1002	0	0	0	0	0	Genetic ethnic group. <p> Indicates samples who self-identified as 'White British' according to ~F21000~ and have very similar genetic ancestry based on a principal components analysis of the genotypes.	2015-01-30	2017-05-23	409559	409559	150	212
22007	Genotype measurement plate	0	2	0	41	0	0	0	0	0	0		100313	0	0	0	0	0	0	This field indicates on which 96-well plate a particular sample was measured.	2015-02-02	2017-04-26	488181	488181	110	212
22008	Genotype measurement well	0	2	0	41	0	0	0	0	0	0		100313	0	0	0	0	0	0	Genotype measurements were conducted using 96-well plates. This field indicates the position within a plate of the well used to contain a particular participants sample.	2015-02-02	2017-04-26	488181	488181	120	212
22009	Genetic principal components	0	2	0	31	0	0	3	0	1	0	Units	100313	0	0	0	0	1	40	Score for each principal component 1-40. See genotype QC documentation in ~R530~ for details.	2015-02-04	2017-07-14	488181	19527240	210	212
22010	Recommended genomic analysis exclusions	0	2	0	21	11	0	3	0	0	0		199001	1101	0	0	0	0	0	During processing of the genotype data it was deemed that certain samples showed signs of insufficient data quality, and it is recommend their genotype data should not be included in analyses such as GWAS. This field identifies these samples and the reason(s) for recommending their exclusion. Details of the analysis used to detect these samples will be given in forthcoming documentation.	2015-02-11	2015-02-16	480	480	200	212
22011	Genetic relatedness pairing	0	2	0	11	0	0	3	0	1	0		199001	0	0	0	0	0	4	This field is used to identify pairs of participants who are estimated to be genetically related. <p>Because each set of data distributed to researchers is anonymised differently it is impractical to provide an individually customised list of related participants IDs. Instead, each pairing of related participants is assigned a unique number, and the pairings can be reconstructed by identifying participants who share the same number. <p>The strength of the inferred relationship is indicated in ~F22012~ and ~F22013~.	2015-03-23	2015-03-23	17301	19376	120	212
22012	Genetic relatedness factor	0	2	0	31	0	0	3	0	1	0		199001	0	0	0	0	0	4	This field gives the kinship coefficient associated with each pair of participants who have the same value for the Genetic relatedness pairing in ~F22011~.	2015-03-23	2015-03-23	17301	19376	140	212
22013	Genetic relatedness IBS0	0	2	0	31	0	0	3	0	1	0		199001	0	0	0	0	0	4	This field gives the IBS0 value associated with each pair of participants who have the same value for the Genetic relatedness pairing in ~F22011~. <p> For a pair of genotypes, IBS0 it is the proportion of SNPs where one sample carries two A alleles, and the other carries two B alleles.	2015-03-23	2015-03-23	17301	19376	150	212
22014	Average X chromosome intensities for determining sex	1	2	0	31	0	0	3	0	0	0	Units	100317	0	0	0	0	0	0	Average intensities for variants on the X chromosome used for determining genetic sex.	2015-05-01	2015-05-26	152662	152662	350	212
22015	Average Y chromosome intensities for determining sex	1	2	0	31	0	0	3	0	0	0	units	100317	0	0	0	0	0	0	Average intensities for variants on the Y chromosome used for determining genetic sex.	2015-05-01	2015-05-26	152662	152662	360	212
22016	Invitation to complete online occupational questionnaire, date sent	0	2	0	51	0	0	0	0	0	0		123	0	0	0	0	0	0	Dates that invitations to online occupational health questionnaire were emailed to participants.	2015-07-30	2000-01-01	-1	-1	680	111
22017	Invitation to complete online cognitive function questionnaire, date sent	0	0	0	51	0	0	0	0	0	0		116	0	0	0	0	0	0	Dates that invitations to online cognitive function questionnaire were emailed to participants.	2015-07-30	2020-01-30	339800	339800	110	111
22018	Genetic relatedness exclusions	0	2	0	21	11	0	3	0	0	0		199001	947	0	0	0	0	0	This field identifies the persons excluded from the calculations of genetic relatedness and gives the reasons for their exclusion.	2016-02-09	2016-02-09	1532	1532	130	212
22019	Sex chromosome aneuploidy	0	0	0	21	11	0	3	0	0	0		100313	1	0	0	0	0	0	Sex chromosome aneuploidy marker. This indicates samples which were identified as putatively carrying sex chromosome configurations that are not either XX or XY. These were identified by looking at average log2Ratios for Y and X chromosomes.	2017-05-23	2017-05-23	651	651	160	212
22020	Used in genetic principal components	0	0	0	21	11	0	2	0	0	0		100313	1	0	0	0	0	0	Indicates participants whose samples were used to compute the genetic principal components in ~F22009~. All samples with genotype data were subsequently projected onto each of the 40 computed components.	2017-05-23	2017-05-23	407057	407057	220	212
22021	Genetic kinship to other participants	0	0	0	21	11	0	3	0	0	0		100313	682	0	0	0	0	0	Genetic kinship to other participants	2017-05-23	2017-05-23	488181	488181	140	212
22022	Sex inference X probe-intensity	0	0	0	31	0	0	2	0	0	0		100313	0	0	0	0	0	0	Affymetrix metric used for determining sex. Measures average probe intensity on a set of non-polymorphic probes on the X chromosome. Note this set of probes are not in the genotype calls.	2017-05-23	2017-05-23	488181	488181	230	212
22023	Sex inference Y probe-intensity	0	0	0	31	0	0	2	0	0	0		100313	0	0	0	0	0	0	Affymetrix metric used for determining sex. Measures average probe intensity on a set of non-polymorphic probes on the Y chromosome. Note this set of probes are not in the genotype calls.	2017-05-23	2017-05-23	488181	488181	240	212
22024	DNA concentration	0	0	0	31	0	0	1	0	0	0	ng/micro-l	100313	0	0	0	0	0	0	Measure of DNA concentration in sample used by Affymetrix to determine genotypes. Labelled in dataset as Internal.Pico..ng.uL.	2017-05-23	2017-05-23	488181	488181	270	212
22025	Affymetrix quality control metric "Cluster.CR"	0	0	0	31	0	0	2	0	0	0		100313	0	0	0	0	0	0	Affymetrix quality control metric. Corresponds to sample-specific call rate for each individual, computed using probesets internal to Affymetrix.	2017-05-23	2017-05-23	488181	488181	250	212
22026	Affymetrix quality control metric "dQC"	0	0	0	31	0	0	2	0	0	0		100313	0	0	0	0	0	0	Affymetrix quality control metric. Measures the resolution of the distributions of intensity 'contrast' values, based on intensities of probe sequences for non-polymorphic genome locations. See Affymetrix SNP-polisher documentation for details. Note that values were rounded to 2 decimal places for individuals type on the UKBiobank array, and 5 decimal places for individuals typed on the UKBiLEVE array.	2017-05-23	2017-05-23	488181	488181	260	212
22027	Outliers for heterozygosity or missing rate	0	0	0	21	11	0	3	0	0	0		100313	1	0	0	0	0	0	Indicates samples identified as outliers in heterozygosity and missing rates, which implies that the genotypes for these samples are of poor quality.	2017-05-25	2017-05-25	968	968	170	212
22028	Use in phasing Chromosomes 1-22	0	0	0	21	11	0	1	0	0	0		100313	100264	0	0	0	0	0	Indicates whether data from a participant was used in phasing calculation for Chromosomes 1-22.	2017-07-24	2017-07-24	488181	488181	280	212
22029	Use in phasing Chromosome X	0	0	0	21	11	0	1	0	0	0		100313	100264	0	0	0	0	0	Indicates whether data from a participant was used in phasing calculation for Chromosome X.	2017-07-24	2017-07-24	488181	488181	290	212
22030	Use in phasing Chromosome XY	0	0	0	21	11	0	1	0	0	0		100313	100264	0	0	0	0	0	Indicates whether data from a participant was used in phasing calculation for Chromosome XY.	2017-07-24	2017-07-24	488181	488181	300	212
22032	IPAQ activity group	0	0	0	21	11	0	3	1	0	0		54	100700	2	0	0	0	0	IPAQ groups	2018-01-25	2018-05-04	402312	402312	0	111
22033	Summed days activity	0	0	0	11	0	0	3	1	0	0	days	54	0	2	0	0	0	0	Sum of days performing walking, moderate and vigorous activity.	2018-01-25	2018-05-04	413969	413969	0	111
22034	Summed minutes activity	0	0	0	11	0	0	3	1	0	0	minutes	54	0	2	0	0	0	0	Sum of mins performing walking, moderate and vigorous activity.	2018-01-25	2018-05-04	402312	402312	0	111
22035	Above moderate/vigorous recommendation	0	0	0	21	11	0	3	1	0	0		54	7	2	0	0	0	0	Indicates whether a person met the 2017 UK Physical activity guidelines of 150 minutes of moderate activity per week or 75 minutes of vigorous activity.	2018-01-25	2018-05-04	402312	402312	0	111
22036	Above moderate/vigorous/walking recommendation	0	0	0	21	11	0	3	1	0	0		54	7	2	0	0	0	0	Indicates whether a person met the 2017 UK Physical activity guidelines of 150 minutes of walking or moderate activity per week or 75 minutes of vigorous activity.	2018-01-25	2018-05-04	402200	402200	0	111
22037	MET minutes per week for walking	0	0	0	31	0	0	3	1	0	0	minutes/week	54	0	2	0	0	0	0	Metabolic Equivalent Task (MET) minutes per week for walking.	2018-01-25	2018-05-04	402312	402312	0	111
22038	MET minutes per week for moderate activity	0	0	0	31	0	0	3	1	0	0	minutes/week	54	0	2	0	0	0	0	Metabolic Equivalent Task (MET) minutes per week for moderate activity.	2018-01-25	2018-05-04	402312	402312	0	111
22039	MET minutes per week for vigorous activity	0	0	0	31	0	0	3	1	0	0	minutes/week	54	0	2	0	0	0	0	Metabolic Equivalent Task (MET) minutes per week for vigorous activity.	2018-01-25	2018-05-04	402312	402312	0	111
22040	Summed MET minutes per week for all activity	0	0	0	31	0	0	3	1	0	0	minutes/week	54	0	2	0	0	0	0	Total Metabolic Equivalent Task (MET) minutes per week for all activity including walking, moderate and vigorous activity.	2018-01-25	2018-05-04	402312	402312	0	111
22050	UKBiLEVE Affymetrix quality control for samples	1	0	0	21	11	0	0	0	0	0		199001	100	0	0	0	0	0	Sample quality control undertaked by Affymetrix was a DNA quality filter (dish quality control &lt; 0.82) and initial clustering call rate (&lt;97%). 520 duplicates passed Affymetrix quality control in both samples, 33 passed Affymetrix quality control in 1 sample, 0 duplicates failed Affymetrix quality control in both samples. Therefore keeping 1 of each duplicate (the 1 that passed) 50,008 unique samples were present. <p> This derived data field has come from Professor Martin Tobin at the University of Leicester.	2015-03-30	2015-03-31	49987	49987	0	212
22051	UKBiLEVE genotype quality control for samples	0	0	0	21	11	0	0	0	0	0		199001	100	0	0	0	0	0	Quality control steps carried out in Leicester (the location of the UKBiLEVE project) were: <ul> <li>sex mismatch (remove sample if submitted gender is different to gender inferred from sex chromosomes);</li> <li>final call rate (&lt;95%), heterozygosity outliers (outlier if &gt; 3sd from mean heterozygosity);</li> <li>unintended duplicate (> 98% of alleles shared identical by descent);</li> <li>ancestry principal components outlier (outlier if &gt;10sd from mean on first 10 principal components).</li> </ul> <p> This derived data field has come from Professor Martin Tobin at the University of Leicester.	2015-03-30	2015-03-31	49987	49987	0	212
